weight(kg);height(m);age (years);gender;BMR;BMI
68,1245138;1,632404803;28;M;1625,108;25,56511132
66,28818679;1,633094659;27;M;1607,095;24,85498029
66,63217681;1,630955672;28;F;1440,331;25,04953605
67,57087857;1,632307469;26;F;1458,973;25,36037261
66,59013167;1,631469747;28;M;1603,62;25,01795598
65,81324577;1,631152824;26;F;1441,903;24,73568861
67,99418735;1,631582391;28;F;1453,513;25,54193343
66,76820218;1,630700075;28;F;1441,594;25,10854229
65,97757694;1,633080382;27;F;1439,108;24,7389486
67,21290611;1,631695604;27;F;1450,732;25,24494254
68,04283;1,631707913;27;F;1458,702;25,55627359
67,29239683;1,631462028;27;F;1451,456;25,28203669
66,98106044;1,63151996;29;M;1602,201;25,16327919
66,15780626;1,632138892;27;F;1440,679;24,83515464
66,56351235;1,630948371;28;M;1602,994;25,02394655
67,32691473;1,631511198;28;F;1447,095;25,29348056
66,59912654;1,63154589;27;F;1444,814;25,01899995
66,57788305;1,631463111;28;M;1603,449;25,01355764
67,4759592;1,631908751;27;M;1622,775;25,33712443
68,13217024;1,632111974;28;M;1625,067;25,57716003
67,92779799;1,631820852;27;M;1628,921;25,50953718
65,97114025;1,632063494;27;M;1602,236;24,76736984
67,60469172;1,632300465;28;M;1617,935;25,37328095
67,98398065;1,631176438;26;M;1636,169;25,55081228
68,01254005;1,630735758;28;F;1453,545;25,57536297
67,34594525;1,632629253;27;F;1452,168;25,26598916
67,98537735;1,631425656;28;M;1622,712;25,54353131
67,08640193;1,631005867;27;M;1616,987;25,21874402
67,10868374;1,632669099;28;F;1445,197;25,17574752
67,46273577;1,632067209;28;F;1448,494;25,32724028
67,36256815;1,632634874;26;M;1628,385;25,2720515
66,71666461;1,631712392;28;M;1605,475;25,05804026
68,12699082;1,631048536;27;M;1631,264;25,60857644
67,37080303;1,633214369;28;M;1615,187;25,25720795
66,91339362;1,631068563;27;M;1614,648;25,151774
67,35733982;1,632458796;28;M;1614,625;25,27554162
65,98431749;1,631550142;26;F;1443,613;24,78790813
68,15123837;1,63070227;28;F;1454,871;25,62857153
66,64161085;1,630924385;26;F;1449,817;25,0540439
66,43079371;1,632767426;26;F;1448,106;24,91843633
67,69502746;1,632232509;26;F;1460,152;25,40930123
67,11389224;1,633022954;29;M;1604,772;25,16679129
67,92553363;1,632050835;28;M;1622,205;25,50149817
66,66829534;1,631969867;28;M;1604,941;25,03197287
67,53580866;1,631332625;29;F;1444,37;25,37751313
67,83591317;1,630881158;27;M;1627,193;25,50439612
68,10964719;1,631357832;29;M;1617,581;25,59234996
67,63099286;1,632951052;27;F;1454,959;25,36293037
67,98545398;1,633152891;28;F;1453,696;25,48955853
67,25334088;1,631508483;27;F;1451,089;25,2659243
65,97176476;1,630830607;26;F;1443,37;24,80506645
67,48809656;1,633136046;28;F;1448,919;25,30360797
67,72266917;1,632534304;27;F;1455,768;25,4102791
66,02254297;1,632713727;27;F;1439,478;24,76692903
66,62807647;1,631481548;26;F;1449,781;25,03184974
67,1605719;1,633067286;28;F;1445,763;25,18292822
68,04544755;1,632924695;27;F;1458,933;25,51918268
67,58682578;1,631392167;29;F;1444,87;25,39482971
67,93783044;1,632383746;27;F;1457,808;25,49571234
66,39546844;1,632638465;28;F;1438,345;24,90912033
67,68344328;1,633013512;28;M;1619,37;25,38065865
66,68079482;1,632659238;27;M;1612,257;25,01552766
65,99358503;1,631340557;29;F;1429,566;24,79776015
67,39937775;1,63286756;28;M;1615,405;25,27865512
66,79886948;1,631219116;28;M;1606,354;25,10409144
67,59456352;1,63316289;27;F;1454,646;25,34269297
66,15765526;1,630944021;27;F;1440,474;24,87150095
67,57006382;1,631993387;26;M;1630,907;25,36982899
67,25160024;1,632114712;27;F;1451,175;25,24650491
66,79977371;1,631883463;28;M;1606,699;25,08399517
68,15809002;1,632760611;28;M;1625,746;25,56656499
67,87249143;1,633218639;26;F;1462,023;25,44515708
66,44451051;1,632558857;27;F;1443,502;24,92995023
67,72671717;1,632569074;28;M;1619,741;25,41071553
65,87844856;1,633048258;27;M;1601,459;24,70275126
66,58965314;1,632556939;26;F;1449,595;24,9844664
66,51751371;1,632824404;29;F;1434,848;24,94922402
68,10325882;1,631198918;29;M;1617,414;25,59493581
66,64691635;1,630888675;27;M;1610,907;25,05713576
66,56587948;1,633140376;26;F;1449,466;24,95770472
67,33202007;1,631685892;27;F;1451,874;25,28998239
68,10325168;1,631648561;27;M;1631,239;25,58082837
67,81183105;1,631492264;26;F;1461,147;25,47624598
67,66553314;1,632806418;27;M;1625,821;25,38037944
66,80859164;1,632102353;28;F;1442,22;25,08057766
66,70817875;1,631615611;28;M;1605,31;25,05782546
68,07769746;1,632521028;27;F;1459,174;25,543905
67,35084455;1,633107289;29;F;1442,896;25,25303681
67,45846644;1,632536753;26;M;1629,649;25,31107144
67,08377354;1,633122229;26;F;1454,435;25,15243897
67,1633246;1,632317576;29;M;1605,096;25,20709929
65,81782522;1,63241357;27;F;1437,461;24,69921414
66,30534273;1,631997167;28;F;1437,371;24,89486201
67,476721;1,631361514;27;M;1622,512;25,3544121
67,94743893;1,632939244;26;F;1462,695;25,48197228
73,61356996;1,631553557;33;F;1483,954;27,65382504
75,36646002;1,630808742;32;M;1696,325;28,33818657
74,2067628;1,632181577;32;F;1494,456;27,85521681
73,18712862;1,630799004;30;F;1493,832;27,51907512
75,95340709;1,630922341;32;F;1511,01;28,55490346
72,98172614;1,631870747;30;M;1677,785;27,40580834
73,41452177;1,63245918;32;F;1486,897;27,54845918
77,48069302;1,632436006;32;F;1525,929;29,0750966
73,67464046;1,632993409;32;M;1674,239;27,62798182
74,67425955;1,631085965;32;F;1498,758;28,06837197
75,84400225;1,631241805;33;F;1505,314;28,50260516
78,2000169;1,631368869;32;F;1532,653;29,38343104
74,28306999;1,632768362;33;F;1490,588;27,86382225
72,93817867;1,632557206;32;F;1482,341;27,36642695
72,92531781;1,631983297;31;M;1670,269;27,38084908
77,04897404;1,631615257;31;F;1526,345;28,94218695
76,5308299;1,631823939;31;F;1521,406;28,74020243
76,27324034;1,631705588;31;F;1518,913;28,64762316
74,51321158;1,631035285;32;F;1497,203;28,00957824
73,75557179;1,630865221;32;F;1489,901;27,7305633
74,24427048;1,631352815;31;M;1688,023;27,89761977
73,45167578;1,631059309;30;M;1683,818;27,6097327
74,21888585;1,630829163;33;F;1489,642;27,90599375
75,52522578;1,631024189;31;F;1511,616;28,39038149
74,83130086;1,631555814;32;F;1500,345;28,11120256
77,13815026;1,633192618;31;F;1527,469;28,91974132
75,60525327;1,631658746;32;F;1507,792;28,39836299
76,17755253;1,631143939;31;M;1714,404;28,63139062
78,52906101;1,631943063;31;F;1540,609;29,48630811
75,50924941;1,63294255;31;F;1511,789;28,31772384
74,4381044;1,632240172;33;M;1677,522;27,94005009
78,57734828;1,632555911;31;F;1541,177;29,48229185
74,29820857;1,631459575;31;F;1499,911;27,91423357
74,81149126;1,632312094;32;M;1689,473;28,07772493
76,10494973;1,632978975;32;M;1707,527;28,53985205
78,30112348;1,632532644;33;F;1529,121;29,37948948
78,4512617;1,631620942;32;F;1535,108;29,46872805
74,61170935;1,631775273;32;M;1686,468;28,0211719
78,09270267;1,632095106;33;M;1727,518;29,31700009
75,5820603;1,631771953;32;M;1699,76;28,38571237
72,98655984;1,632533505;32;M;1664,583;27,38537471
74,96306181;1,631320153;31;M;1697,854;28,1688368
73,11932691;1,631711219;33;M;1659,19;27,46284878
76,96192754;1,632774936;31;F;1525,706;28,86843799
73,50989554;1,631851651;31;M;1678,211;27,60479047
73,49906131;1,632526472;31;M;1678,4;27,57790862
73,18891566;1,631213948;31;M;1673,495;27,50574803
77,51652944;1,631575245;31;M;1732,964;29,11924468
77,8163025;1,63141068;31;F;1533,676;29,23775273
73,86874107;1,632981006;32;F;1491,347;27,7011903
73,67269257;1,63199681;31;F;1493,997;27,66100351
73,91891175;1,632692063;32;M;1677,435;27,72981686
76,91897734;1,631405838;32;F;1520,361;28,90077424
75,39680326;1,63260541;30;F;1515,352;28,28723316
74,24550225;1,632111762;30;M;1695,219;27,87214293
78,3314976;1,630965544;31;F;1538,547;29,44739335
77,22940526;1,630867018;32;M;1721,876;29,03658854
74,50316845;1,632150801;31;F;1501,996;27,96753418
75,09631079;1,632508012;31;F;1507,751;28,1778569
78,28997894;1,633167966;32;F;1533,822;29,35245768
76,55817896;1,632537404;33;M;1706,716;28,725349
77,03273475;1,630851737;31;F;1526,059;28,96318744
76,64116194;1,63244359;30;F;1527,271;28,75979026
76,02179337;1,631862177;32;F;1511,826;28,54770219
74,60650158;1,632355218;30;M;1700,287;27,99931021
74,88055899;1,632306336;31;M;1697,217;28,10384522
74,26798158;1,630919255;32;M;1681,331;27,92136852
73,21554305;1,632265005;31;M;1674,385;27,48033032
73,55907227;1,630991175;31;M;1678,455;27,65241214
78,3233881;1,632157272;31;F;1538,671;29,40136252
76,95866716;1,631433706;32;F;1520,747;28,91469901
77,50706044;1,631866332;32;F;1526,085;29,10530144
73,14946697;1,632902851;31;F;1489,128;27,43408447
73,25405002;1,631671503;32;M;1667,816;27,51478878
76,65259579;1,632864985;33;M;1708,173;28,7492364
76,59268762;1,631025975;30;M;1726,833;28,79158368
77,00860274;1,631985722;31;F;1526,02;28,91389062
75,70588718;1,631963154;31;F;1513,51;28,42555513
76,27424435;1,63107399;32;M;1708,894;28,67019119
75,10621453;1,632823438;31;M;1700,567;28,17068593
78,4209722;1,631855886;30;M;1752,295;29,4488688
72,862464;1,631725586;31;F;1486,173;27,36589187
77,44274742;1,632684366;32;M;1725,708;29,05201659
74,50221511;1,631950514;31;F;1501,953;27,97404149
77,74501441;1,631777296;33;F;1523,654;29,19784348
77,50645136;1,631257504;30;M;1739,467;29,12680232
74,37932748;1,631270416;31;M;1689,832;27,95119159
73,79648387;1,63162377;31;F;1495,122;27,72015296
77,77297211;1,631888312;33;F;1523,942;29,20436933
73,02309845;1,630918866;31;M;1671,076;27,45336244
74,84162417;1,631341187;31;M;1696,201;28,12247902
73,20051332;1,630939471;31;M;1673,517;27,51936699
74,34148152;1,631114742;31;F;1500,268;27,94230224
73,48349663;1,631098944;32;F;1487,328;27,62035144
74,13662284;1,631460077;31;M;1686,602;27,85350781
75,04177137;1,63172152;31;F;1507,094;28,18454282
74,57240319;1,633030027;31;M;1693,357;27,96338861
73,86265983;1,632972186;31;F;1495,987;27,69920903
75,46267216;1,632930025;32;F;1506,64;28,30069041
73,11559944;1,631721253;30;F;1493,302;27,46111106
77,7904484;1,631525298;31;F;1533,448;29,22393211
73,3630528;1,632706191;30;F;1495,845;27,52081659
75,31804913;1,631842367;31;M;1702,978;28,28411885
74,62673647;1,632892399;32;M;1687,232;27,9884801
77,87204108;1,630754328;33;F;1524,7;29,28225232
76,61153392;1,631390004;32;M;1713,673;28,78581725
75,15643229;1,632289389;31;F;1508,291;28,20797051
78,00350842;1,631544555;32;M;1732,82;29,3032817
74,0598707;1,631945226;31;M;1685,793;27,80813053
73,74364887;1,631187485;31;F;1494,541;27,71512624
76,80117335;1,632172536;30;M;1730,262;28,82940792
74,04164393;1,632079008;32;M;1678,81;27,79672912
76,42472773;1,633193581;32;M;1712,016;28,65223943
73,38567969;1,631892623;33;F;1481,824;27,55676056
76,60091344;1,630953899;30;M;1726,909;28,79722088
76,20135384;1,63154368;31;F;1518,195;28,62630386
75,48093596;1,63136236;33;M;1691,37;28,36197052
73,62265574;1,632563086;33;M;1666,512;27,62304397
76,09778715;1,632263576;33;M;1700,271;28,5621864
75,85930558;1,632346141;30;F;1519,748;28,4697956
75,63072731;1,632226136;31;M;1707,454;28,38818467
75,97319713;1,63194067;31;F;1516,073;28,52670896
74,0052033;1,631057892;32;F;1492,33;27,81784636
72,93050866;1,631304514;31;F;1486,755;27,40559067
77,19473115;1,630725914;33;M;1714,531;29,02857479
75,61008238;1,633049594;33;F;1503,375;28,35182133
78,05458596;1,630887086;32;F;1531,175;29,34611646
74,2307723;1,63301181;30;M;1695,467;27,83590387
73,58008395;1,631120094;32;F;1488,259;27,65593865
77,4135566;1,632688136;30;M;1738,91;29,04093178
74,23660982;1,632924092;31;M;1688,704;27,84108378
77,8016882;1,631958759;31;F;1533,629;29,21263024
74,1732219;1,632992807;33;M;1674,27;27,8149703
73,36088517;1,630691302;31;M;1675,59;27,58805312
74,46809168;1,630757113;32;F;1496,722;28,00216832
73,38551617;1,632665256;31;M;1676,914;27,53062377
75,86205771;1,631139128;32;F;1510,169;28,51297985
73,71232698;1,631689091;31;F;1494,325;27,6863243
76,53436061;1,631227587;33;M;1705,735;28,76254711
72,97914749;1,631688827;31;M;1670,859;27,41095118
73,02938329;1,632137226;33;F;1478,445;27,41475018
78,26528734;1,630698985;32;F;1533,166;29,43212251
75,61442831;1,633093718;31;F;1512,824;28,35191881
74,83342921;1,630691063;30;F;1509,618;28,14182543
74,73151583;1,632878134;33;M;1681,861;28,02826692
77,12030815;1,631555701;31;F;1527,019;28,97109738
77,12602617;1,632274595;32;F;1522,497;28,94772998
75,2819649;1,631586056;31;M;1702,356;28,27945111
76,78362722;1,63168759;31;F;1523,81;28,83995664
77,65456502;1,632704759;32;M;1728,62;29,13075052
75,22630115;1,632476123;31;M;1702,038;28,22773505
76,89776;1,631082612;32;F;1520,103;28,90425453
73,28962418;1,631995112;32;F;1485,62;27,51723466
78,56002764;1,633049559;33;F;1531,695;29,45797561
73,7334698;1,631535032;30;F;1499,202;27,69949587
75,28600604;1,633013671;30;M;1709,925;28,23154312
73,3522539;1,632003621;32;F;1486,222;27,54046236
73,80520243;1,632676508;31;M;1682,67;27,68768772
75,59212434;1,631423237;30;F;1517,026;28,40162981
74,99756429;1,632242965;31;M;1698,788;28,14994483
73,21189268;1,631208908;32;M;1667,007;27,51455326
76,91175663;1,631519352;32;M;1717,851;28,89404013
73,6113954;1,632925933;31;M;1680,139;27,6065463
74,58233645;1,631368253;31;M;1692,662;28,02411917
76,76798114;1,631100807;32;M;1715,672;28,85482962
74,4248587;1,631683052;31;F;1501,165;27,95415788
72,92876653;1,632527244;32;M;1663,788;27,36389988
77,68945354;1,631291279;32;F;1527,738;29,19436529
73,02582542;1,632003055;33;F;1478,388;27,41792219
77,63259094;1,632670505;32;F;1527,427;29,12372935
75,52287777;1,632206135;32;F;1507,095;28,34839779
77,42155105;1,631980873;32;F;1525,284;29,06911023
75,50463659;1,632515863;33;M;1692,271;28,3307976
76,07149192;1,631663001;32;F;1512,269;28,57333957
74,52985762;1,631345994;32;M;1685,132;28,00516462
74,17170511;1,630689988;31;M;1686,697;27,89301457
73,38760449;1,6316384;33;F;1481,8;27,56607139
75,47777102;1,631013543;33;F;1501,759;28,37291336
75,89477095;1,632144344;31;M;1711,031;28,49014934
75,3658866;1,630978884;30;F;1514,779;28,3320589
75,10397838;1,633088238;31;M;1700,669;28,16071264
76,30774909;1,633020163;32;M;1710,326;28,61445962
74,48930771;1,632980222;31;M;1692,194;27,93393308
73,09745046;1,631489318;32;F;1483,689;27,46210101
76,96044333;1,632256638;32;M;1718,886;28,88621731
73,77251817;1,633091739;31;M;1682,429;27,6613546
76,65668599;1,632850106;31;F;1522,789;28,75129445
76,34313351;1,633060581;31;M;1717,631;28,62631131
75,88776226;1,631996954;30;M;1717,661;28,49266417
74,31349486;1,631257177;30;F;1504,723;27,92690549
72,94675056;1,63103504;33;M;1656,488;27,42075246
76,78063255;1,631523191;30;M;1729,656;28,84464398
75,83841044;1,631581539;33;F;1505,318;28,48863599
77,55150548;1,631410357;30;F;1535,834;29,13827267
73,10736507;1,632532054;33;M;1659,437;27,43075093
76,37998324;1,631830699;32;F;1515,259;28,68331622
73,71880497;1,631684338;33;F;1484,987;27,68891873
75,73671207;1,631318296;32;M;1701,652;28,45961581
73,08241293;1,632480368;31;M;1672,669;27,42312502
75,43319353;1,632935433;30;F;1515,758;28,28944771
73,12782161;1,632701549;30;F;1493,586;27,43272987
72,98835195;1,632391868;33;F;1478,095;27,39079972
76,42461399;1,632237834;32;F;1515,757;28,68576084
74,76146384;1,631110805;32;F;1499,599;28,10029423
74,10512298;1,631424231;31;M;1686,152;27,84289666
76,08488479;1,63277148;33;M;1700,349;28,53957989
73,8281942;1,632423045;33;M;1669,258;27,70491435
73,39145764;1,631762724;33;M;1662,944;27,56331814
74,38430701;1,63310274;33;F;1491,617;27,89037196
78,12825116;1,632420926;31;F;1536,843;29,31863835
74,31771802;1,630718787;31;F;1499,972;27,94693705
73,32954102;1,632089227;31;M;1675,859;27,52904656
74,38330743;1,632181594;31;F;1500,851;27,92148631
77,00271688;1,632359864;32;M;1719,517;28,89842892
76,83382028;1,631744837;33;F;1514,901;28,85678428
74,89441043;1,631429662;33;F;1496,229;28,13926168
73,39867694;1,632517652;33;F;1482,055;27,54054052
77,0730963;1,633125659;31;M;1727,664;28,89772153
73,1307821;1,630823298;31;M;1672,503;27,49706901
74,01085398;1,631799874;31;F;1497,21;27,79467657
73,5666152;1,632030856;32;M;1672,278;27,62002349
73,07660408;1,632238891;33;M;1658,869;27,42905935
73,85354924;1,632041132;31;M;1683,014;27,72740152
73,2995879;1,632275857;32;M;1668,742;27,51150945
72,919485;1,631838536;33;F;1477,34;27,38351682
74,48394509;1,63098601;33;M;1677,523;28,00026872
76,54227614;1,633134875;31;M;1720,397;28,69837237
75,55241062;1,631598935;31;F;1511,975;28,3805952
74,2478331;1,631640354;32;M;1681,415;27,88912622
77,2845361;1,631416633;33;F;1519,172;29,03774135
78,21425513;1,631801476;31;M;1742,636;29,37320055
75,45595127;1,632154306;32;F;1506,443;28,325075
77,62658509;1,632670516;33;M;1721,419;29,12147587
76,65907092;1,632816716;31;F;1522,806;28,75336491
75,08493381;1,631940925;32;M;1693,034;28,19317161
73,03132152;1,633056773;31;F;1488,02;27,38461206
73,65261003;1,631491849;30;F;1498,419;27,67058396
75,73049254;1,632419642;31;M;1708,918;28,41889308
72,9422318;1,631747358;30;M;1677,182;27,39512023
73,65077752;1,633119424;30;F;1498,678;27,61477108
73,26230906;1,631661869;31;F;1490,001;27,51821589
74,52661255;1,631278319;32;F;1497,373;28,00626884
73,06427078;1,630809477;32;M;1664,785;27,4725265
76,73358367;1,631933924;31;M;1722,417;28,81246006
77,75881053;1,632828033;31;F;1533,365;29,1654521
73,09162824;1,63293462;31;M;1673,023;27,41132591
75,62518256;1,630881007;32;M;1699,906;28,4329477
72,90769857;1,632472108;32;M;1663,472;27,35784282
75,15173527;1,630993089;32;M;1693,475;28,25106154
74,43450828;1,630770866;33;F;1491,702;27,98906789
72,83654542;1,631016262;31;M;1668,569;27,37995672
76,17116204;1,631390509;31;M;1714,44;28,62033538
74,16840521;1,631904041;31;M;1687,259;27,85028892
75,19923244;1,632608414;33;M;1688,134;28,21300506
75,59500021;1,631370936;33;M;1692,937;28,40453155
77,0016696;1,632828674;32;M;1719,737;28,88144413
74,97462829;1,632438969;33;M;1684,972;28,13457857
75,06881447;1,632563513;31;F;1507,496;28,16562451
73,10958099;1,632250225;31;F;1488,635;27,44105604
73,26791639;1,632859851;32;M;1668,6;27,47995515
76,24351783;1,631858241;33;F;1509,254;28,63110226
75,83768341;1,632882525;31;M;1710,618;28,44298524
74,18220618;1,631375341;33;M;1673,584;27,87352905
75,95157798;1,631752335;30;F;1520,533;28,52517486
73,42797843;1,631189524;31;F;1491,511;27,59641864
75,14406688;1,631627534;31;F;1508,06;28,22621498
76,40602693;1,631269108;32;F;1515,414;28,71285603
75,67316083;1,631960939;31;M;1707,903;28,41334439
77,75130227;1,632307089;30;M;1743,346;29,18125317
75,04856031;1,63071015;32;F;1502,287;28,22206688
73,71441109;1,632323629;31;F;1494,453;27,66558547
75,5557518;1,632158398;30;F;1516,802;28,36239645
74,59143811;1,631362992;31;F;1502,71;28,0277199
78,45371586;1,631265196;31;M;1745,649;29,48250477
74,67032337;1,632254356;32;M;1687,511;28,02672548
75,62102554;1,632714409;31;M;1707,565;28,36756846
76,06613071;1,632502033;33;M;1699,957;28,54196464
73,55346391;1,631624036;33;F;1483,389;27,62885843
